sensor_reading_id,flight_segment_id,engine_id,aircraft_id,ts,flight_phase,parameter_code,value,unit
SR-000000001517,FS-000000007,EN-000003,AC-00002,2026-07-25T00:23:38,DESCENT,VIBRATION,0.6361648608751364,units_0_5
SR-000000001518,FS-000000007,EN-000004,AC-00002,2026-07-25T00:23:38,DESCENT,EGT,371.9709279600269,C
SR-000000001519,FS-000000007,EN-000004,AC-00002,2026-07-25T00:23:38,DESCENT,N1,46.108723466560384,pct
SR-000000001520,FS-000000007,EN-000004,AC-00002,2026-07-25T00:23:38,DESCENT,N2,60.478271394553175,pct
SR-000000001521,FS-000000007,EN-000004,AC-00002,2026-07-25T00:23:38,DESCENT,FUEL_FLOW,344.0977690126508,kg_h
SR-000000001522,FS-000000007,EN-000004,AC-00002,2026-07-25T00:23:38,DESCENT,OIL_TEMP,95.69978752366798,C
SR-000000001523,FS-000000007,EN-000004,AC-00002,2026-07-25T00:23:38,DESCENT,OIL_PRESSURE,51.878547863082275,psi
SR-000000001524,FS-000000007,EN-000004,AC-00002,2026-07-25T00:23:38,DESCENT,VIBRATION,0.7954305029828669,units_0_5
SR-000000001525,FS-000000007,,AC-00002,2026-07-25T00:23:38,DESCENT,APU_EGT,68.24886782714401,C
SR-000000001526,FS-000000007,,AC-00002,2026-07-25T00:23:38,DESCENT,CABIN_ALTITUDE,5340.052739416382,ft
SR-000000001527,FS-000000007,EN-000003,AC-00002,2026-07-25T02:41:31,APPROACH,EGT,462.8847654266813,C
SR-000000001528,FS-000000007,EN-000003,AC-00002,2026-07-25T02:41:31,APPROACH,N1,49.8315572298445,pct
SR-000000001529,FS-000000007,EN-000003,AC-00002,2026-07-25T02:41:31,APPROACH,N2,79.97387387952188,pct
SR-000000001530,FS-000000007,EN-000003,AC-00002,2026-07-25T02:41:31,APPROACH,FUEL_FLOW,703.8308007212058,kg_h
SR-000000001531,FS-000000007,EN-000004,AC-00002,2026-07-25T02:41:31,APPROACH,OIL_TEMP,79.7014136338975,C
SR-000000001532,FS-000000007,EN-000003,AC-00002,2026-07-25T02:41:31,APPROACH,OIL_PRESSURE,51.47951580137637,psi
SR-000000001533,FS-000000007,EN-000003,AC-00002,2026-07-25T02:41:31,APPROACH,VIBRATION,0.7731130328348724,units_0_5
SR-000000001534,FS-000000007,EN-000004,AC-00002,2026-07-25T02:41:31,APPROACH,EGT,409.81848160681227,C
SR-000000001535,FS-000000007,EN-000004,AC-00002,2026-07-25T02:41:31,APPROACH,N1,60.491932860327324,pct
SR-000000001536,FS-000000007,EN-000004,AC-00002,2026-07-25T02:41:31,APPROACH,N2,71.14624621417664,pct
SR-000000001537,FS-000000007,EN-000004,AC-00002,2026-07-25T02:41:31,APPROACH,FUEL_FLOW,462.40424806026795,kg_h
SR-000000001538,FS-000000007,EN-000004,AC-00002,2026-07-25T02:41:31,APPROACH,OIL_TEMP,87.4770539179624,C
SR-000000001539,FS-000000007,EN-000004,AC-00002,2026-07-25T02:41:31,APPROACH,OIL_PRESSURE,58.057340206602326,psi
SR-000000001540,FS-000000007,EN-000004,AC-00002,2026-07-25T02:41:31,APPROACH,VIBRATION,0.8503843049429917,units_0_5
SR-000000001541,FS-000000007,,AC-00002,2026-07-25T02:41:31,APPROACH,APU_EGT,33.799909946653656,C
SR-000000001542,FS-000000007,,AC-00002,2026-07-25T02:41:31,APPROACH,CABIN_ALTITUDE,1978.8774926901528,ft
SR-000000001543,FS-000000007,EN-000003,AC-00002,2026-07-25T02:45:01,LANDING,EGT,439.0847837765293,C
SR-000000001544,FS-000000007,EN-000003,AC-00002,2026-07-25T02:45:01,LANDING,N1,40.026968719312144,pct
SR-000000001545,FS-000000007,EN-000003,AC-00002,2026-07-25T02:45:01,LANDING,N2,65.77807754470034,pct
SR-000000001546,FS-000000007,EN-000003,AC-00002,2026-07-25T02:45:01,LANDING,FUEL_FLOW,290.75768295598834,kg_h
SR-000000001547,FS-000000007,EN-000003,AC-00002,2026-07-25T02:45:01,LANDING,OIL_TEMP,76.5109894536064,C
SR-000000001548,FS-000000007,EN-000003,AC-00002,2026-07-25T02:45:01,LANDING,OIL_PRESSURE,54.51028263141226,psi
SR-000000001549,FS-000000007,EN-000003,AC-00002,2026-07-25T02:45:01,LANDING,VIBRATION,0.5428035264694441,units_0_5
SR-000000001550,FS-000000007,EN-000004,AC-00002,2026-07-25T02:45:01,LANDING,EGT,322.3491258172373,C
SR-000000001551,FS-000000007,EN-000004,AC-00002,2026-07-25T02:45:01,LANDING,N1,42.05505625894207,pct
SR-000000001552,FS-000000007,EN-000004,AC-00002,2026-07-25T02:45:01,LANDING,N2,56.86440353949496,pct
SR-000000001553,FS-000000007,EN-000004,AC-00002,2026-07-25T02:45:01,LANDING,FUEL_FLOW,110.03369098388163,kg_h
SR-000000001554,FS-000000007,EN-000004,AC-00002,2026-07-25T02:45:01,LANDING,OIL_TEMP,77.77226700775182,C
SR-000000001555,FS-000000007,EN-000004,AC-00002,2026-07-25T02:45:01,LANDING,OIL_PRESSURE,53.17257419448698,psi
SR-000000001556,FS-000000007,EN-000004,AC-00002,2026-07-25T02:45:01,LANDING,VIBRATION,0.8527916810054993,units_0_5
SR-000000001557,FS-000000007,,AC-00002,2026-07-25T02:45:01,LANDING,APU_EGT,20.962061289261783,C
SR-000000001558,FS-000000007,,AC-00002,2026-07-25T02:45:01,LANDING,CABIN_ALTITUDE,-102.97662874535632,ft
SR-000000001559,FS-000000007,,AC-00002,2026-07-25T02:45:01,LANDING,BRAKE_TEMPERATURE,201.04390972721131,C
SR-000000001560,FS-000000007,EN-000003,AC-00002,2026-07-25T02:47:31,TAXI,EGT,420.22049043574714,C
SR-000000001561,FS-000000007,EN-000003,AC-00002,2026-07-25T02:47:31,TAXI,N1,24.938617919270673,pct
SR-000000001562,FS-000000007,EN-000003,AC-00002,2026-07-25T02:47:31,TAXI,N2,60.573540299040545,pct
SR-000000001563,FS-000000007,EN-000003,AC-00002,2026-07-25T02:47:31,TAXI,FUEL_FLOW,314.10046705435434,kg_h
SR-000000001564,FS-000000007,EN-000003,AC-00002,2026-07-25T02:47:31,TAXI,OIL_TEMP,57.37162977810148,C
SR-000000001565,FS-000000007,EN-000003,AC-00002,2026-07-25T02:47:31,TAXI,OIL_PRESSURE,16.818771155375163,psi
SR-000000001566,FS-000000007,EN-000003,AC-00002,2026-07-25T02:47:31,TAXI,VIBRATION,0.5904968107142406,units_0_5
SR-000000001567,FS-000000007,EN-000004,AC-00002,2026-07-25T02:47:31,TAXI,EGT,300.7703605420919,C
SR-000000001568,FS-000000007,EN-000004,AC-00002,2026-07-25T02:47:31,TAXI,N1,31.437054049912916,pct
SR-000000001569,FS-000000007,EN-000004,AC-00002,2026-07-25T02:47:31,TAXI,N2,50.767557067766965,pct
SR-000000001570,FS-000000007,EN-000004,AC-00002,2026-07-25T02:47:31,TAXI,FUEL_FLOW,59.26663256489974,kg_h
SR-000000001571,FS-000000007,EN-000004,AC-00002,2026-07-25T02:47:31,TAXI,OIL_TEMP,62.494363797650486,C
SR-000000001572,FS-000000007,EN-000004,AC-00002,2026-07-25T02:47:31,TAXI,OIL_PRESSURE,16.29874667611761,psi
SR-000000001573,FS-000000007,EN-000004,AC-00002,2026-07-25T02:47:31,TAXI,VIBRATION,0.8213193977034324,units_0_5
SR-000000001574,FS-000000007,,AC-00002,2026-07-25T02:47:31,TAXI,APU_EGT,475.5561126471424,C
SR-000000001575,FS-000000007,,AC-00002,2026-07-25T02:47:31,TAXI,CABIN_ALTITUDE,-156.08164177879365,ft
SR-000000000858-DUP0,FS-000000004,EN-000001,AC-00001,2026-07-24T12:17:46,APPROACH,VIBRATION,1.366345917234493,units_0_5
